work_key,title,authors,subjects,first_publish_year,cover_url,main_author,clean_subjects
/works/OL19268798W,Landscape with Invisible Hand,M. T. Anderson,"Children's fiction, Extraterrestrial beings, fiction, Survival, fiction, Science fiction, Technological innovations, Human-alien encounters, Fiction, Teenagers, Moneymaking projects, Extraterrestrial beings, Juvenile fiction, Survival, Culture, Young Adult, Medical innovations",2017,https://covers.openlibrary.org/b/id/9981947-L.jpg,M. T. Anderson,"children's fiction, extraterrestrial beings, fiction"
/works/OL25346963W,Final Strife,Saara El-Arifi,"Fiction, Queer, High Fantasy, Young Adult, YA, Science Fiction, Fantasy, LGBTQIA, Romance, Lesbians, Lesbian, Sapphic",2022,https://covers.openlibrary.org/b/id/13817444-L.jpg,Saara El-Arifi,"fiction, queer, high fantasy"
/works/OL17867097W,The Gentleman's Guide to Vice and Virtue,Mackenzi Lee,"Best friends, Fiction, Brothers and sisters, Young bisexual men, Historical Fiction, Young Adult, Children's fiction, Interpersonal relations, fiction, Adventure and adventurers, fiction, Europe, history, fiction, Ficcion juvenil, Grand tours (Education), Juvenile fiction, Bisexuales, Bisexuality, Historia, Self-actualization (Psychology) in adolescence, Hedonismo, Hedonism, Bisexual teenagers",2017,https://covers.openlibrary.org/b/id/8367802-L.jpg,Mackenzi Lee,"best friends, fiction, brothers and sisters"
/works/OL16817446W,The Madness Underneath,Maureen Johnson,"young adult, police, teenagers, London, ghosts, friendship, Europe, Homicide, Murder, JUVENILE FICTION, Mysteries & Detective Stories, Fiction, Horror & Ghost Stories, JUVENILE FICTION / Mysteries & Detective Stories, Boarding schools, Schools, People & Places, NEW LIST 20130228, Children's fiction, Schools, fiction",2013,https://covers.openlibrary.org/b/id/8371416-L.jpg,Maureen Johnson,"young adult, police, teenagers"
/works/OL20800241W,Instant Karma,Marissa Meyer,"Serie:Instant_Karma, Romance, Young Adult, Contemporary, Fiction, Fantasy, Magical Realism, Enemies To Lovers, Realistic Fiction, Contemporary Romance",2020,https://covers.openlibrary.org/b/id/10096840-L.jpg,Marissa Meyer,"serie:instant_karma, romance, young adult"
/works/OL15180943W,Intertwined,Gena Showalter,"Young Adult Fiction, Young Adult, Fiction, Children's fiction, Friendship, fiction, Mentally ill, fiction, Fantasy fiction, Supernatural, fiction, Young adults, Vampires, Werewolves, Paranormal fiction, Supernatural, Friendship, Jeunes adultes, Romans, nouvelles, Loups-garous, Teenagers, Soul, Love stories",2009,https://covers.openlibrary.org/b/id/6454376-L.jpg,Gena Showalter,"young adult fiction, young adult, fiction"
/works/OL1966562W,The Beggar Queen (Firebird),Lloyd Alexander,"Revolutionaries, Legislative bodies, Juvenile fiction, Reform, fantasy, young adult, Fantasy fiction, Westmark (Imaginary place), Fantastic fiction, Fiction, Fantasy, Adventure fiction, Science fiction, Accelerated Reader, War stories, American Fantasy fiction, Children's fiction, Westmark (imaginary place), fiction",1984,https://covers.openlibrary.org/b/id/108591-L.jpg,Lloyd Alexander,"revolutionaries, legislative bodies, juvenile fiction"
/works/OL19631308W,Edgedancer,Brandon Sanderson,"Fantasy, Brandon Sanderson, Novella, Female protagonist, Young adult, Humor, Adventure, Coming-of-age, Spiritual journey, Self-discovery, Healing, Hope, Fiction, fantasy, general",2016,https://covers.openlibrary.org/b/id/14658530-L.jpg,Brandon Sanderson,"fantasy, brandon sanderson, novella"
/works/OL12431W,Family Reunion,Caroline B. Cooney,"Family Reunion, Caroline B. Cooney, Children, Children's, Tween, YA, Young Adult, Juvenile, Fiction, Realistic, Literature, Stories, Novel, Paperback, Books, Family, Life, Relationships, Summer, Reunion",1873,https://covers.openlibrary.org/b/id/10563704-L.jpg,Caroline B. Cooney,"family reunion, caroline b. cooney, children"
/works/OL14869391W,Novels (Great Expectations / Oliver Twist / Tale of Two Cities),Charles Dickens,"Fiction, History, Social life and customs, England, fiction, Paris (france), fiction, Fiction, historical, general, LANGUAGE & LITERARY STUDIES, FICTION CLASSICS, CLASSICS, CONTEMPORARY FICTION, Revolution, Historical fiction, Classic Literature, Drama, Executions and executioners, Revenge, Juvenile fiction, Loyalty, Fathers and daughters, Lookalikes",1977,https://covers.openlibrary.org/b/id/11729270-L.jpg,Charles Dickens,"fiction, history, social life and customs"
/works/OL8317323W,I Will Plant You a Lilac Tree,Laura Hillman,"Young adult, Jews, Jewish children in the Holocaust, Holocaust, Jewish (1939-1945), Personal narratives, Biography, Juvenile literature, Fiction, historical, general, Fiction, war & military, Fiction, romance, general, Jews, biography, Holocaust survivors, juvenile literature, Holocaust, jewish (1939-1945), juvenile literature, Jews, history, juvenile literature, Holocaust, jewish (1939-1945), personal narratives, juvenile literature, Jews, germany, Holocaust, Jewish (1939-1945) fast (OCoLC)fst00958866",2003,https://covers.openlibrary.org/b/id/438586-L.jpg,Laura Hillman,"young adult, jews, jewish children in the holocaust"
/works/OL24457490W,You've Reached Sam,Dustin Thao,"Children's fiction, Young adult, contemporary, romance, grief, loss, second chances, moving on, family, friendship, forgiveness, healing, New York Times bestseller",2021,https://covers.openlibrary.org/b/id/11058809-L.jpg,Dustin Thao,"children's fiction, young adult, contemporary"
/works/OL24575351W,The Bronzed Beasts,Roshani Chokshi,"American literature, Fantasy, Young Adult, Historical Fiction, Historical, Romance",2021,https://covers.openlibrary.org/b/id/11229299-L.jpg,Roshani Chokshi,"american literature, fantasy, young adult"
/works/OL21679956W,Nick and Charlie,Alice Oseman,"Romance, Coming-of-age, Graphic novel, Young adult, Heartstopper (series), Nick Nelson, Charlie Spring, Separation, Long, distance relationship, University, Love, First love, Coming out, Self-discovery, Acceptance, Supportive friends, New York Times bestseller",2015,https://covers.openlibrary.org/b/id/13106994-L.jpg,Alice Oseman,"romance, coming-of-age, graphic novel"
/works/OL20831270W,Cinderella Is Dead,"Kalynn Bayron, Paz Pruneda Gozálvez","Fiction, Romance, Lesbians, Lesbian, Sapphic, LGBTQIA, Fairy Tale, Retellings, Fantasy, YA, Young Adult",2019,https://covers.openlibrary.org/b/id/10136793-L.jpg,Kalynn Bayron,"fiction, romance, lesbians"
/works/OL574849W,Blaine's Way,Monica Hughes        ,"Monica Hughes, Tween, Teen, Teenager, Middle grade, YA, Young adult, Juvenile, Fiction, Literature, Stories, Books, Novels, Paperback, History, Historical, War, World War II, 1939-1945, Canada",1986,https://covers.openlibrary.org/b/id/3702392-L.jpg,Monica Hughes        ,"monica hughes, tween, teen"
/works/OL24145186W,Gilded,Marissa Meyer,"Serie:Gilded, nyt:young-adult-hardcover=2021-11-21, New York Times bestseller, Fantasy, Young Adult, Retellings, Romance, Fiction, Young Adult Fantasy, Fairy Tales, Magic, Fairy tale retellings",2021,https://covers.openlibrary.org/b/id/12388175-L.jpg,Marissa Meyer,"serie:gilded, nyt:young-adult-hardcover=2021-11-21, new york times bestseller"
/works/OL27833W,Zoey plays games,Katherine Applegate,"Young Adult, Young Adult Fiction, Fiction, Boys, Girls, Friendship, English Young adult fiction, Love, Love stories, Romance, Teen, Children's fiction, Love, fiction, Interpersonal relations, fiction",1996,https://covers.openlibrary.org/b/id/13144280-L.jpg,Katherine Applegate,"young adult, young adult fiction, fiction"
/works/OL21252283W,"Empowerment, Health Promotion and Young People",Grace Spencer,"Health promotion, Control (psychology), Adolescence, Health Promotion, Adolescent, Power (Psychology), Young Adult, Control (Psychology), Young adults, Psychological Power, Promotion de la santé, Contrôle (Psychologie), Jeunes adultes, HEALTH & FITNESS, Healthy Living, Holism, Reference, MEDICAL, Preventive Medicine",2013,https://covers.openlibrary.org/b/id/12923633-L.jpg,Grace Spencer,"health promotion, control (psychology), adolescence"
/works/OL24476747W,"Heartstopper, Volume 4",Alice Oseman,"Graphic novel, young adult, romance, coming-of-age, friendship, gay, LGBTQ+, anxiety, eating disorder, bullying, self-discovery, nyt:graphic-books-and-manga=2022-02-06, New York Times bestseller",2021,https://covers.openlibrary.org/b/id/11087437-L.jpg,Alice Oseman,"graphic novel, young adult, romance"
/works/OL15837457W,Journey home,Yoshiko Uchida,"Japanese-Americans, Juvenile fiction, Prejudices, Japanese Americans, Fiction, YOUNG ADULT, Children's fiction, Japanese, united states, fiction, Prejudices, fiction",1978,https://covers.openlibrary.org/b/id/6801179-L.jpg,Yoshiko Uchida,"japanese-americans, juvenile fiction, prejudices"
/works/OL20852171W,Each of Us a Desert,Mark Oshiro,"LGBTQ young adult, Young adult fiction, coming of age, Young adult fiction, lgbtq+, Young adult fiction, diversity & multicultural, Young adult fiction, fantasy, dark fantasy, Fiction and Literature, LGBTQ+, Teen, Fantasy, Young Adult",2020,https://covers.openlibrary.org/b/id/10164267-L.jpg,Mark Oshiro,"lgbtq young adult, young adult fiction, coming of age"
/works/OL37833676W,Wrath of the Triple Goddess,Rick Riordan,"Serie:Percy_Jackson_and_the_Olympians, Fiction and Literature, Fantasy, Mythology, Young Adult, Middle Grade, Fiction, Greek Mythology, Adventure",2024,https://covers.openlibrary.org/b/id/15110536-L.jpg,Rick Riordan,"serie:percy_jackson_and_the_olympians, fiction and literature, fantasy"
/works/OL21271998W,Understanding HIV and STI Prevention for College Students,"Leo Wilton, Robert T. Palmer, Dina C. Maramba","Aids (disease), prevention, Sexually transmitted diseases, College students, AIDS (Disease), Prevention, Diseases, EDUCATION / Students & Student Life, EDUCATION / Higher, EDUCATION / Educational Policy & Reform / General, HIV infections, Prevention & control, Students, Young Adult",2014,,Leo Wilton,"aids (disease), prevention, sexually transmitted diseases"
/works/OL19731989W,I Am Not Okay With This,"Charles Forsman, Regina López Muñoz","Psychic trauma, Psychokinesis, Teenage girls, Comic books, strips, Comics & graphic novels, science fiction, United states, fiction, Graphic Novels, Comics, Young Adult, LGBTQ, Fiction, Queer, Fantasy, Mental Health, Contemporary, Literature",2017,https://covers.openlibrary.org/b/id/9212065-L.jpg,Charles Forsman,"psychic trauma, psychokinesis, teenage girls"
/works/OL473287W,The Prince Commands,"Andre Norton, Kate Seredy","adventure, action, suspense, young adult, Science fiction, Fiction, science fiction, general, Children's fiction, Werewolves, fiction, Princes, fiction, Fiction, fantasy, general",1934,https://covers.openlibrary.org/b/id/5542821-L.jpg,Andre Norton,"adventure, action, suspense"
/works/OL26626374W,Cursed,Marissa Meyer,"Serie:Gilded, nyt:young-adult-hardcover=2022-11-27, New York Times bestseller, Fantasy, Young Adult, Romance, Retellings, Fiction, Fairy Tales, Young Adult Fantasy, Magic, Fairy tale retellings",2022,https://covers.openlibrary.org/b/id/13005786-L.jpg,Marissa Meyer,"serie:gilded, nyt:young-adult-hardcover=2022-11-27, new york times bestseller"
/works/OL55083W,My Life as Alien Monster Bait (The Incredible Worlds of Wally McDoogle #2),Bill Myers,"Motion pictures, Juvenile fiction, Production and direction, Christian life, Humorous stories, Fiction, Humorous fiction, Young adult, Christian life, fiction, Motion pictures, fiction, Wit and humor, Children's fiction",1993,https://covers.openlibrary.org/b/id/748438-L.jpg,Bill Myers,"motion pictures, juvenile fiction, production and direction"
/works/OL3585176W,Nightmare Hall #1 Silent Scream,Diane Hoh,"Horror stories, Universities and colleges, Fiction, Children's fiction, Universities and colleges, fiction, Young adult, College life, Horror, Mystery books",1993,https://covers.openlibrary.org/b/id/8207053-L.jpg,Diane Hoh,"horror stories, universities and colleges, fiction"
/works/OL3585169W,Nightmare Hall #4 The Wish,Diane Hoh,"Children's fiction, Horror stories, Young Adult, TeenThriller",1993,https://covers.openlibrary.org/b/id/9849819-L.jpg,Diane Hoh,"children's fiction, horror stories, young adult"
/works/OL3294673W,Growing through life,Rhona Rapoport,"Developmental psychology, Human Life cycle, Life cycle, Human, Personality Development, Alcoholism, Drug abuse, Adulthood, Young adults, Maturation (Psychology), Adult, Young Adult, Adultes, Jeunes adultes, Maturation (Psychologie)",1979,https://covers.openlibrary.org/b/id/11639610-L.jpg,Rhona Rapoport,"developmental psychology, human life cycle, life cycle"
/works/OL526422W,Letters from the inside,John Marsden,"Amistad, Cartas, Emotional problems, Family problems, Ficción juvenil, Fiction, Friendship, Juvenile fiction, Letters, Presos, Prisoners, Problemas emocionales, Problemas en la familia, Young Adult, Children's fiction, Australia, fiction, Letter writing, fiction, Friendship, fiction, Young adult fiction, Pen pals",1992,https://covers.openlibrary.org/b/id/256413-L.jpg,John Marsden,"amistad, cartas, emotional problems"
/works/OL16167380W,"The Wood Queen (The Iron Witch Trilogy, Book 2)",Karen Mahoney,"Fantasy, Paranormal, Romance, Urban Fantasy, Young Adult, Fae, Witches, Magic, Fairies, Supernatural, Alchemists, Orphans, Juvenile fiction, Fiction, Children's fiction, Fantasy fiction, Witches, fiction, Young adult fiction, Supernatural, fiction, Blessing and cursing",2012,https://covers.openlibrary.org/b/id/8581271-L.jpg,Karen Mahoney,"fantasy, paranormal, romance"
/works/OL14921115W,Fatality,Caroline B. Cooney,"Detective and mystery stories, young adult, Children's fiction, Friendship, fiction, Mystery and detective stories, Adventure and adventurers, fiction",2001,https://covers.openlibrary.org/b/id/275987-L.jpg,Caroline B. Cooney,"detective and mystery stories, young adult, children's fiction"
/works/OL19667762W,If he had been with me,Laura Nowlin,"Friendship, Fiction, Love, Love stories, Children's fiction, Love, fiction, Friendship, fiction, Romance, contemporary, young adult, coming-of-age, grief, loss, regret, second chances, love triangle, family, New York Times bestseller",2013,https://covers.openlibrary.org/b/id/14339089-L.jpg,Laura Nowlin,"friendship, fiction, love"
/works/OL21310697W,Cognitive Behavioural Therapy for Adolescents and Young Adults,Lawrence Howells,"Cognitive therapy, Adolescent psychotherapy, Cognitive therapy for teenagers, Emotions, Young adults, Cognitive Behavioral Therapy, Methods, Adolescent, Young Adult, Thérapie cognitive pour adolescents, Adolescents, Psychothérapie, Émotions, Jeunes adultes, Emotion, HEALTH & FITNESS, Diseases, General, MEDICAL, Clinical Medicine",2018,,Lawrence Howells,"cognitive therapy, adolescent psychotherapy, cognitive therapy for teenagers"
/works/OL21281390W,Young People and the Aesthetics of Health Promotion,"Kerry Montero, Peter Kelly","Health promotion, Health education, Health behavior, Young adults, Health behavior in adolescence, Health aspects, Health and hygiene, Health Promotion, Health Education, Health Behavior, Young Adult, HEALTH & FITNESS, Healthy Living, Holism, Reference, MEDICAL, Preventive Medicine",2016,https://covers.openlibrary.org/b/id/12640396-L.jpg,Kerry Montero,"health promotion, health education, health behavior"
